Trail#,Year,State,Site,Core,Block,Long,Lat,Seq,Horizon,Depth_Start,Depth_End,Clay,Silt,Sand,CEC,TC,TOC,TIC,OM1,OM2,OM3,N,pH_salt,pH_water,EC1:1,BD_Measured,BD_Saxton,WC,Sample_Date,Sample_Tip,Field_Notes,Field_Notes2
47,2016,NE,SCAL,2,3,-98.145628678494,40.578724962571,5,B,80,120,27.1,64.8,8.1,24.67,0.17,0.17,0,.,0.2924,0.97,0.043,6.55,7.04,.,1.47,1.41,0.236,4/6/2016,SR,,
47,2016,NE,SCAL,3,2,-98.145980512272,40.578819289738,1,Ap,0,17,24.7,66.2,9.1,21.45,1.58,1.58,0,.,2.7176,2.89,0.15,6.24,6.85,.,1.37,1.43,0.176,4/6/2016,SR,,
47,2016,NE,SCAL,3,2,-98.145980512272,40.578819289738,2,A,17,33,32.9,59,8.1,24.82,1.27,1.27,0,.,2.1844,2.65,0.131,6,6.73,.,1.35,1.37,0.246,4/6/2016,SR,,
47,2016,NE,SCAL,3,2,-98.145980512272,40.578819289738,3,Bt1,33,51,42.2,51.1,6.7,30.62,0.76,0.76,0,.,1.3072,1.98,0.079,6.17,6.68,.,1.48,1.31,0.269,4/6/2016,SR,,
47,2016,NE,SCAL,3,2,-98.145980512272,40.578819289738,4,Bt2,51,75,38.7,54.6,6.7,30.08,0.4,0.4,0,.,0.688,1.4,0.06,6.35,6.87,.,1.59,1.33,0.245,4/6/2016,SR,,
47,2016,NE,SCAL,3,2,-98.145980512272,40.578819289738,5,B,75,118,31.2,60.9,7.9,27.34,0.21,0.21,0,.,0.3612,1,0.048,6.49,6.97,.,1.46,1.38,0.247,4/6/2016,SR,,
47,2016,NE,SCAL,4,1,-98.146358739562,40.578753159257,1,Ap,0,15,24.4,66.6,9,22.8,1.76,1.76,0,.,3.0272,3.16,0.168,6.4,7.01,.,1.4,1.43,0.229,4/6/2016,SR,,
47,2016,NE,SCAL,4,1,-98.146358739562,40.578753159257,2,A,15,39,30.6,61.6,7.8,23.76,1.23,1.23,0,.,2.1156,2.5,0.118,6.5,7,.,1.37,1.39,0.261,4/6/2016,SR,,
47,2016,NE,SCAL,4,1,-98.146358739562,40.578753159257,3,Bt1,39,62,42,51.5,6.5,30.85,0.77,0.77,0,.,1.3244,1.96,0.082,6.52,7,.,1.52,1.31,0.256,4/6/2016,SR,,
47,2016,NE,SCAL,4,1,-98.146358739562,40.578753159257,4,Bt2,62,87,39.3,54.3,6.4,30.24,0.45,0.45,0,.,0.774,1.44,0.063,6.58,7.08,.,1.61,1.33,0.259,4/6/2016,SR,,
47,2016,NE,SCAL,4,1,-98.146358739562,40.578753159257,5,B,87,119,30.4,62.3,7.3,26.56,0.2,0.2,0,.,0.344,1,0.051,6.7,7.13,.,1.46,1.39,0.235,4/6/2016,SR,,
48,2016,WI,Lorenzo,1,4,-88.783468954865,42.630768709562,1,Ap,0,20,28.7,56.5,14.8,25.75,2.31,2.31,0,.,3.9732,4.52,0.249,6.17,6.66,.,1.8,1.46,0.28,4/13/2016,.,,
48,2016,WI,Lorenzo,1,4,-88.783468954865,42.630768709562,2,AB,20,30,28.4,46.2,25.4,22.52,1.48,1.48,0,.,2.5456,3.33,0.153,6.75,7.27,.,.,1.55,0.21,4/13/2016,.,>30 cm was rock unable to sample,
48,2016,WI,Lorenzo,2,3,-88.784007302151,42.630723137442,1,Ap,0,18,21.7,41.8,36.5,23.11,3.28,3.28,0,.,5.6416,5.92,0.338,7.13,7.43,.,1.7,1.55,.,4/13/2016,.,,
48,2016,WI,Lorenzo,3,2,-88.784482189196,42.630718452457,1,Ap,0,17,28.1,51.6,20.3,24.63,2.46,2.46,0,.,4.2312,4.6,0.255,6.28,7.06,.,1.7,1.48,0.247,4/13/2016,.,,
48,2016,WI,Lorenzo,3,2,-88.784482189196,42.630718452457,2,A,17,30,30,54.6,15.4,23.86,1.55,1.55,0,.,2.666,3.31,0.149,6.22,6.87,.,1.7,1.51,0.261,4/13/2016,.,,
48,2016,WI,Lorenzo,3,2,-88.784482189196,42.630718452457,3,Bt,30,47,30.2,44.9,24.9,22.49,1.07,1.07,0,.,1.8404,2.71,0.122,6.28,6.86,.,.,1.7,0.275,4/13/2016,.,,
48,2016,WI,Lorenzo,4,1,-88.785076064995,42.63087227921,1,Ap,0,20,29.1,64,6.9,27.1,2.23,2.23,0,.,3.8356,4.55,0.252,6.41,6.92,.,1.85,1.43,0.29,4/13/2016,.,,
48,2016,WI,Lorenzo,4,1,-88.785076064995,42.63087227921,2,ABt,20,33,37.5,54.2,8.3,28.31,1.22,1.22,0,.,2.0984,2.93,0.119,6.56,7.09,.,.,1.44,0.279,4/13/2016,.,,
48,2016,WI,Lorenzo,4,1,-88.785076064995,42.63087227921,3,Bt,33,45,38.9,34.1,27,26.36,1.33,1.1,0.23,.,1.892,2.94,0.125,6.77,7.27,.,.,1.67,0.226,4/13/2016,.,,
49,2016,WI,Plano,1,1,-88.784169988848,42.628881856619,1,Ap,0,22,22.5,75.5,2,20.34,1.7,1.7,0,.,2.924,3.33,0.179,6.22,6.9,.,1.4,1.42,0.252,4/13/2016,SR,,Mapped as Plano
49,2016,WI,Plano,1,1,-88.784169988848,42.628881856619,2,AB,22,40,27.7,70.5,1.8,20.24,0.83,0.83,0,.,1.4276,2.04,0.082,5.53,6.28,.,1.49,1.38,0.263,4/13/2016,SR,,
49,2016,WI,Plano,1,1,-88.784169988848,42.628881856619,3,Bt1,40,60,30.9,67.6,1.5,22.37,0.46,0.46,0,.,0.7912,1.53,0.063,5.25,6.09,.,1.44,1.36,0.272,4/13/2016,SR,,
49,2016,WI,Plano,1,1,-88.784169988848,42.628881856619,4,Bt2,60,85,30.8,67.8,1.4,24.08,0.38,0.38,0,.,0.6536,1.33,0.054,5.36,6.24,.,1.5,1.36,0.273,4/13/2016,SR,,
49,2016,WI,Plano,1,1,-88.784169988848,42.628881856619,5,Bt3,85,109,31.7,64.8,3.5,25.18,0.37,0.37,0,.,0.6364,1.41,0.054,5.7,6.37,.,1.66,1.36,0.228,4/13/2016,SR,with chert,
49,2016,WI,Plano,2,2,-88.783917195114,42.629059341435,1,Ap,0,20,23.2,74.8,2,22.34,1.92,1.92,0,.,3.3024,3.65,0.21,6.21,6.88,.,1.15,1.41,0.293,4/13/2016,SR,,
49,2016,WI,Plano,2,2,-88.783917195114,42.629059341435,2,AB,20,39,26.8,71.5,1.7,21.83,1.44,1.44,0,.,2.4768,2.91,0.136,5.67,6.38,.,1.3,1.39,0.283,4/13/2016,SR,,
49,2016,WI,Plano,2,2,-88.783917195114,42.629059341435,3,Bt1,39,58,29.6,68.7,1.7,21.59,0.66,0.66,0,.,1.1352,1.9,0.072,5.46,6.13,.,1.34,1.37,0.269,4/13/2016,SR,,
49,2016,WI,Plano,2,2,-88.783917195114,42.629059341435,4,Bt2,58,80,30.8,67.6,1.6,22.72,0.41,0.41,0,.,0.7052,1.53,0.062,5.5,6.21,.,1.44,1.36,0.266,4/13/2016,SR,,
49,2016,WI,Plano,2,2,-88.783917195114,42.629059341435,5,Bt3,80,102,34.9,55.7,9.4,25.38,1.41,0.62,0.79,.,1.0664,1.74,0.067,6.46,6.91,.,1.36,1.37,0.27,4/13/2016,SR,w/ chert and sand starting at 96 cm,
49,2016,WI,Plano,3,3,-88.783662924195,42.629238959244,1,Ap,0,23,25.6,72.6,1.8,24.51,2.35,2.35,0,.,4.042,4.35,0.227,5.6,6.4,.,1.13,1.4,0.293,4/13/2016,SR,,
49,2016,WI,Plano,3,3,-88.783662924195,42.629238959244,2,A,23,43,25.3,73,1.7,23.99,1.94,1.94,0,.,3.3368,3.82,0.198,5.07,5.8,.,1.22,1.4,0.304,4/13/2016,SR,,
49,2016,WI,Plano,3,3,-88.783662924195,42.629238959244,3,AB,43,60,23.3,74.6,2.1,18.68,1.01,1.01,0,.,1.7372,2.14,0.106,5.08,5.81,.,1.34,1.41,0.265,4/13/2016,SR,,
49,2016,WI,Plano,3,3,-88.783662924195,42.629238959244,4,Bt1,60,90,30.3,68.1,1.6,21.94,0.5,0.5,0,.,0.86,1.45,0.056,5.23,6.12,.,1.52,1.37,0.262,4/13/2016,SR,Spotty loam aggregates,
49,2016,WI,Plano,3,3,-88.783662924195,42.629238959244,5,Bt2,90,120,33.7,61.5,4.8,24.69,0.45,0.45,0,.,0.774,1.5,0.048,5.52,6.22,.,1.28,1.36,0.309,4/13/2016,SR,,
49,2016,WI,Plano,4,4,-88.783471701379,42.628985207952,1,Ap,0,23,21.7,76.2,2.1,20.73,1.97,1.97,0,.,3.3884,3.58,0.204,5.62,6.32,.,1.39,1.42,0.255,4/13/2016,SR,,
49,2016,WI,Plano,4,4,-88.783471701379,42.628985207952,2,AB,23,39,23.7,74.6,1.7,18.4,0.99,0.99,0,.,1.7028,2.16,0.102,5.23,6,.,1.34,1.41,0.269,4/13/2016,SR,,
49,2016,WI,Plano,4,4,-88.783471701379,42.628985207952,3,Bt1,39,56,29.8,68.4,1.8,21.3,0.56,0.56,0,.,0.9632,1.69,0.061,5.24,5.94,.,1.47,1.37,0.268,4/13/2016,SR,,
49,2016,WI,Plano,4,4,-88.783471701379,42.628985207952,4,Bt2,56,79,31.7,66.7,1.6,22,0.37,0.37,0,.,0.6364,1.4,0.054,5.22,5.87,.,1.46,1.36,0.266,4/13/2016,SR,,
49,2016,WI,Plano,4,4,-88.783471701379,42.628985207952,5,Bt3,79,104,33.7,64.6,1.7,24.4,0.37,0.37,0,.,0.6364,1.48,0.054,5.59,6.16,.,1.52,1.34,0.282,4/13/2016,SR,w/ chert ,
